ID,Description,Cell,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalues,rank,leading_edge_1,leading_edge_2,leading_edge_3,core_enrichment
HALLMARK_PEROXISOME,HALLMARK_PEROXISOME,Nutlin-3_S.R,85,-0.199627232,-0.730178812,0.933028919,0.959669582,0.545496394,2674,tags=20%, list=21%, signal=16%,IDI1/DHCR24/TOP2A/ITGB1BP1/VPS4B/CDK7/PEX6/RETSAT/MSH2/HRAS/ACSL5/ACAA1/BCL10/SLC27A2/RDH11/CRABP2
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,Nutlin-3_S.R,108,-0.191962111,-0.725578139,0.94047619,0.959669582,0.545496394,2244,tags=37%, list=18%, signal=31%,SERP1/NPM1/CEBPG/ALDH18A1/EXOSC2/EXOSC9/SSR1/IFIT1/RRP9/EIF4E/TARS/SPCS3/ARFGAP1/YWHAZ/TSPYL2/GEMIN4/KHSRP/EIF4A2/EDC4/DCTN1/CKS1B/NABP1/EXOSC10/EIF4G1/EIF4A3/BAG3/DDIT4/VEGFA/ATF3/TATDN2/DKC1/NOLC1/MTHFD2/DDX10/SRPRB/SDAD1/H2AFX/DNAJA4/EIF2S1
HALLMARK_HEME_METABOLISM,HALLMARK_HEME_METABOLISM,Nutlin-3_S.R,158,-0.177136078,-0.70556879,0.972222222,0.972222222,0.552631579,1839,tags=15%, list=14%, signal=13%,XK/ALAS2/CPOX/FBXO34/TFRC/RIOK3/ATG4A/MAP2K3/BMP2K/UBAC1/EIF2AK1/LPIN2/AQP3/HMBS/ABCG2/SLC6A8/SLC25A37/DMTN/RBM38/ANK1/SPTB/EPB41
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,NVP-AEW541_S.R,144,-0.543777741,-2.28013494,0.001841621,0.008490406,0.004468635,679,tags=28%, list=5%, signal=27%,SLIT2/VIM/LOX/ITGA5/GJA1/TGFBR3/VCAN/ITGB5/SNTB1/APLP1/ID2/PLOD2/TAGLN/ITGA2/MATN2/ITGAV/CADM1/DPYSL3/HTRA1/CDH2/IL32/IGFBP4/VEGFC/FBLN1/TGFBI/PTX3/ANPEP/IGFBP2/FN1/TPM1/FSTL1/MYL9/COL5A2/BASP1/EDIL3/COL6A2/TPM2/PMEPA1/TIMP3
HALLMARK_APICAL_JUNCTION,HALLMARK_APICAL_JUNCTION,NVP-AEW541_S.R,135,-0.43131085,-1.7903811,0.001876173,0.008490406,0.004468635,2961,tags=45%, list=23%, signal=35%,MAPK14/PTK2/INPPL1/PFN1/B4GALT1/NEGR1/TSPAN4/TUBG1/VASP/MYL12B/BMP1/FLNC/ADAM15/MAPK11/AMH/ACTB/SHC1/VCL/NLGN2/PKD1/TSC1/CAP1/LIMA1/NF2/YWHAH/GNAI2/PCDH1/CLDN14/IKBKG/ITGA10/CRAT/CTNND1/SDC3/CD276/MAP4K2/TAOK2/RSU1/PARD6G/CTNNA1/SIRPA/RASA1/ITGB1/SLIT2/SORBS3/THBS3/CNN2/EVL/ITGB4/CERCAM/EPB41L2/VCAN/RRAS/MDK/ITGA2/ICAM1/TGFBI/CDSN/MMP9/MYL9/ICAM2
HALLMARK_UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,NVP-AEW541_S.R,124,0.409053073,1.696643865,0.002061856,0.008490406,0.004468635,1712,tags=23%, list=13%, signal=20%,RRAD/CXCL2/HMOX1/FOS/CREG1/CDKN2B/ATF3/JUNB/FOSB/SOD2/SPR/RAB27A/MAOA/BTG2/CCND3/MGAT1/GPX3/MMP14/GCH1/IRF1/BMP2/FEN1/CHRNA5/POLG2/CLTB/ALDOA/DDX21/AQP3
HALLMARK_REACTIVE_OXIGEN_SPECIES_PATHWAY,HALLMARK_REACTIVE_OXIGEN_SPECIES_PATHWAY,NVP-AEW541_S.R,44,0.569715295,1.947504602,0.002070393,0.008490406,0.004468635,1048,tags=34%, list=8%, signal=31%,GCLM/MGST1/NQO1/TXNRD1/TXN/JUNB/SOD2/SRXN1/FTL/PRDX4/GCLC/GSR/GPX3/CDKN2D/PDLIM1
HALLMARK_MYC_TARGETS_V1,HALLMARK_MYC_TARGETS_V1,NVP-AEW541_S.R,196,0.459415688,2.060515603,0.002109705,0.008490406,0.004468635,4081,tags=55%, list=32%, signal=38%,PRDX4/MYC/RPS6/RPS2/DUT/GLO1/RPL14/CCT4/ERH/SNRPA1/U2AF1/RUVBL2/NPM1/EIF1AX/KARS/PPIA/LDHA/ACP1/SNRPA/RPS10/PSMA1/PSMA2/EXOSC7/PSMD8/EEF1B2/RPLP0/ODC1/HDDC2/RPL6/SLC25A3/PHB2/HNRNPD/DDX21/CLNS1A/POLD2/XPO1/TUFM/PSMD7/CCT7/EIF4E/SERBP1/PGK1/TRA2B/RFC4/RAN/SET/SRM/APEX1/HNRNPA1/STARD7/EIF2S1/DEK/CBX3/PSMD14/HNRNPR/HSPE1/PRDX3/EIF3J/IARS/CCT5/TCP1/GNL3/YWHAQ/PA2G4/XRCC6/TARDBP/ORC2/RSL1D1/DHX15/CCT2/SSB/FAM120A/RPL34/SRSF7/NAP1L1/IMPDH2/YWHAE/HNRNPC/UBA2/VDAC1/RPL18/KPNB1/HNRNPU/LSM7/NDUFAB1/C1QBP/RANBP1/NOP56/PRPS2/GOT2/RPL22/RRM1/PWP1/SNRPG/SSBP1/KPNA2/PCBP1/PSMA7/HNRNPA2B1/PPM1G/MCM2/SYNCRIP/MAD2L1/SRSF2/USP1/NOP16/H2AFZ/SF3B3
HALLMARK_TNFA_SIGNALING_VIA_NFKB,HALLMARK_TNFA_SIGNALING_VIA_NFKB,NVP-AEW541_S.R,168,0.448706331,1.960293242,0.002123142,0.008490406,0.004468635,1881,tags=35%, list=15%, signal=30%,CCL20/CXCL2/KYNU/F3/FOS/CXCL1/SERPINB2/ATF3/EGR1/KLF4/IFIH1/IL18/ZFP36/JUNB/IL15RA/FOSB/ETS2/IFIT2/SOD2/NR4A2/TNC/NAMPT/IER2/DUSP1/BHLHE40/SAT1/MYC/EIF1/PLAU/DNAJB4/BTG2/VEGFA/KLF9/ZC3H12A/PPP1R15A/SIK1/NR4A3/GCH1/HES1/IL1A/IRF1/BMP2/GEM/LITAF/NFAT5/FOSL2/PANX1/CD83/TNFAIP3/DRAM1/MXD1/ATP2B1/SGK1/PNRC1/IER5/DUSP5/TRIP10/LAMB3
HALLMARK_ESTROGEN_RESPONSE_EARLY,HALLMARK_ESTROGEN_RESPONSE_EARLY,NVP-AEW541_S.R,160,0.382897427,1.65891521,0.00212766,0.008490406,0.004468635,1217,tags=22%, list=10%, signal=21%,SLC7A5/CA12/FOS/STC2/PTGES/SFN/CHPT1/TSKU/SYT12/KLF4/SEMA3B/TFAP2C/ELF3/LAD1/FOXC1/BHLHE40/MYC/SLC19A2/RAB17/NXT1/SYBU/IL17RB/KRT15/HSPB8/HR/CALB2/SLC27A2/RHOD/ELF1/GLA/TOB1/FASN/HES1/INHBB/FDFT1/DHCR7
HALLMARK_FATTY_ACID_METABOLISM,HALLMARK_FATTY_ACID_METABOLISM,NVP-AEW541_S.R,128,0.413986298,1.718434903,0.00212766,0.008490406,0.004468635,3111,tags=44%, list=24%, signal=33%,ALDH3A1/UGDH/D2HGDH/UROS/BLVRA/HMGCS1/RDH11/SUCLG1/PDHA1/SMS/GLUL/ACSL1/REEP6/ACSL5/MAOA/ALDH3A2/IDH1/HADH/PTS/FASN/ECI2/LDHA/GABARAPL1/GPD2/SDHA/MGLL/CBR1/ODC1/SERINC1/DHCR24/CPOX/ALDOA/HADHB/BPHL/UBE2L6/SLC22A5/APEX1/ME1/PSME1/S100A10/GCDH/HCCS/HSDL2/HSD17B7/MDH2/IDI1/MLYCD/GSTZ1/MDH1/ADIPOR2/FH/ACSS1/SDHD/NCAPH2/ACAA1/ELOVL5
HALLMARK_XENOBIOTIC_METABOLISM,HALLMARK_XENOBIOTIC_METABOLISM,NVP-AEW541_S.R,136,0.453106179,1.901083158,0.002132196,0.008490406,0.004468635,1867,tags=32%, list=15%, signal=28%,ALDH3A1/AKR1C2/AKR1C3/KYNU/HMOX1/UGDH/PTGES/PGD/NQO1/MAN1A1/ALDH2/ETS2/ABCC3/CYB5A/RAP1GAP/PTGR1/PC/DHRS7/MAOA/GCLC/VTN/ABCC2/GSR/MTHFD1/SLC46A3/IDH1/PTS/KARS/SHMT2/GCH1/ABHD6/GABARAPL1/JUP/ACP1/CBR1/DCXR/XDH/SERTAD1/BPHL/CDA/IGFBP1/ATP2A2/BLVRB/ARPP19
HALLMARK_ESTROGEN_RESPONSE_LATE,HALLMARK_ESTROGEN_RESPONSE_LATE,NVP-AEW541_S.R,150,0.408617586,1.752538036,0.002141328,0.008490406,0.004468635,981,tags=21%, list=8%, signal=20%,SLC7A5/ASS1/CA12/FOS/AGR2/UGDH/PTGES/CYP4F11/SFN/CHPT1/KLF4/SEMA3B/ZFP36/PERP/PTPN6/TFAP2C/CD9/EMP2/FOXC1/ALDH3A2/TRIM29/IMPA2/CDH1/NXT1/SORD/IL17RB/FABP5/HSPB8/HR/SLC27A2/GLA/TOB1
HALLMARK_MTORC1_SIGNALING,HALLMARK_MTORC1_SIGNALING,NVP-AEW541_S.R,192,0.375552763,1.678150447,0.002145923,0.008490406,0.004468635,2597,tags=33%, list=20%, signal=27%,SLC7A5/DDIT4/TXNRD1/SLC7A11/EGLN3/FDXR/CTH/CD9/HMGCS1/RDH11/ACSL3/NAMPT/SCD/BHLHE40/BTG2/MTHFD2L/GCLC/MTHFD2/SORD/GSR/PPP1R15A/PSMB5/ENO1/GLA/IDH1/GBE1/IFI30/P4HA1/SLC37A4/PPIA/SHMT2/ITGB2/LDHA/ELOVL6/DHCR7/EBP/XBP1/DHCR24/PPA1/ALDOA/PSMD13/PDK1/FKBP2/ATP2A2/RRM2/TPI1/PSPH/PGK1/NUFIP1/USO1/SLC2A1/LGMN/ME1/TFRC/TMEM97/LDLR/GPI/RAB1A/PNP/PSMD14/HSPE1/PSMD12/PSMC2/IDI1
HALLMARK_INTERFERON_GAMMA_RESPONSE,HALLMARK_INTERFERON_GAMMA_RESPONSE,NVP-AEW541_S.R,144,0.418854347,1.769418755,0.002178649,0.008490406,0.004468635,2519,tags=37%, list=20%, signal=30%,C1R/CASP4/C1S/SECTM1/IFIH1/CASP1/OAS3/PTPN6/IL15RA/IFIT2/SOD2/NAMPT/MVP/HERC6/IFIT3/MTHFD2/IL4R/B2M/MX1/TRIM14/HLA-B/TRIM21/IFI30/NOD1/IFI35/GCH1/RIPK1/IRF1/VAMP5/EIF2AK2/PSMA2/IFIT1/PSME2/TNFAIP3/PNPT1/IL15/PLSCR1/NLRC5/PARP14/XAF1/ARID5B/UBE2L6/TNFAIP2/PSME1/PARP12/PTGS2/STAT2/IFITM3/NMI/MARCH1/PNP/JAK2/APOL6
HALLMARK_P53_PATHWAY,HALLMARK_P53_PATHWAY,NVP-AEW541_S.R,183,0.43615687,1.923675742,0.002207506,0.008490406,0.004468635,1741,tags=28%, list=14%, signal=25%,RRAD/KRT17/HMOX1/FOS/CDKN2A/CDKN2B/DDIT4/CEBPA/SERPINB5/SFN/ATF3/KLF4/PERP/CASP1/SLC7A11/SLC3A2/FDXR/RRP8/TP63/HRAS/SAT1/OSGIN1/SLC19A2/BTG2/LDHB/CCND3/RXRA/GPX2/PPP1R15A/NDRG1/F2R/STEAP3/VWA5A/NUDT15/TOB1/IFI30/RPL36/TSPYL2/IL1A/TM7SF3/INHBB/BMP2/VDR/DCXR/RAB40C/DRAM1/MXD1/PHLDA3/TPD52L1/SDC1/IER5/FAM162A
HALLMARK_MYOGENESIS,HALLMARK_MYOGENESIS,NVP-AEW541_S.R,122,-0.390331824,-1.59656381,0.003824092,0.013075314,0.006881744,2645,tags=36%, list=21%, signal=29%,DMPK/ATP6AP1/MYO1C/FDPS/CLU/SPHK1/SPARC/COX7A1/TGFB1/SMTN/NAV2/SLC6A8/PDLIM7/CNN3/CKMT2/DTNA/CRAT/PGAM2/COL3A1/CKB/LAMA2/TPM3/SSPN/SVIL/MEF2D/OCEL1/ITGB1/SORBS3/APP/PDE4DIP/GSN/PPP1R3C/MRAS/ITGB4/CDH13/ITGB5/CHRNB1/FXYD1/TAGLN/MAPK12/FHL1/COL6A2/TPM2
HALLMARK_INFLAMMATORY_RESPONSE,HALLMARK_INFLAMMATORY_RESPONSE,NVP-AEW541_S.R,105,0.425381686,1.720981364,0.004115226,0.013075314,0.006881744,1835,tags=31%, list=14%, signal=27%,CCL20/CCR7/F3/ADM/KIF1B/IL18/IL15RA/LPAR1/KCNMB2/CXCL8/NAMPT/ADRM1/MYC/BTG2/IL4R/OSMR/SEMA4D/MMP14/GCH1/IL1A/IRF1/TLR3/RHOG/EIF2AK2/BEST1/MXD1/ATP2B1/EREG/GNA15/ACVR2A/IL15/ATP2A2/SLC7A1
HALLMARK_INTERFERON_ALPHA_RESPONSE,HALLMARK_INTERFERON_ALPHA_RESPONSE,NVP-AEW541_S.R,75,0.451681499,1.741486919,0.0041841,0.013075314,0.006881744,2479,tags=43%, list=19%, signal=35%,SAMD9/C1S/IFIH1/CASP1/IFIT2/HERC6/IFIT3/IL4R/B2M/MX1/TRIM14/TRIM21/ELF1/IFI30/IFI35/PARP9/IRF1/EIF2AK2/PSME2/PNPT1/IL15/PLSCR1/PARP14/UBE2L6/TMEM140/PROCR/PSME1/PARP12/STAT2/IFITM3/NMI/CD47
HALLMARK_MYC_TARGETS_V2,HALLMARK_MYC_TARGETS_V2,NVP-AEW541_S.R,57,0.477034083,1.725772108,0.006012024,0.015789474,0.008310249,4384,tags=67%, list=34%, signal=44%,MYC/MPHOSPH10/SORD/DCTPP1/EXOSC5/NPM1/TBRG4/SUPV3L1/NDUFAF4/NOC4L/PUS1/BYSL/MRTO4/RRP12/WDR43/SRM/TMEM97/CBX3/HSPE1/PES1/GNL3/PA2G4/RABEPK/FARSA/IPO4/PRMT3/LAS1L/NOP56/IMP4/SLC19A1/PLK4/WDR74/NOP16/RCL1/GRWD1/PHB/PLK1/HSPD1
HALLMARK_IL6_JAK_STAT3_SIGNALING,HALLMARK_IL6_JAK_STAT3_SIGNALING,NVP-AEW541_S.R,50,0.487935101,1.723652272,0.006036217,0.015789474,0.008310249,776,tags=22%, list=6%, signal=21%,HMOX1/CXCL1/INHBE/LTBR/IL15RA/CD9/A2M/IL4R/IL17RB/OSMR/IFNGR1
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,NVP-AEW541_S.R,108,0.398538968,1.610837889,0.006224066,0.015789474,0.008310249,2595,tags=29%, list=20%, signal=23%,SLC7A5/STC2/DDIT4/ATF3/DDX10/SRPRB/ALDH18A1/MTHFD2/VEGFA/EXOSC5/NPM1/TSPYL2/RPS14/IFIT1/XBP1/ZBTB17/DNAJC3/IGFBP1/DNAJA4/EIF4E/DNAJB9/EXOSC2/ATF4/DKC1/TARS/BAG3/EIF2S1/LSM1/PREB/IARS/CEBPG
HALLMARK_HYPOXIA,HALLMARK_HYPOXIA,NVP-AEW541_S.R,158,0.347160702,1.498871556,0.006315789,0.015789474,0.008310249,1976,tags=24%, list=16%, signal=21%,CA12/HMOX1/F3/FOS/STC2/DDIT4/ADM/ATF3/ZFP36/DUSP1/BHLHE40/VEGFA/TMEM45A/PPP1R15A/ENO1/NDRG1/PRDX5/PDK3/GBE1/P4HA1/SLC37A4/CCNG2/CSRP2/LDHA/SAP30/BCAN/FOSL2/TNFAIP3/ALDOA/PNRC1/STBD1/PDK1/FAM162A/IGFBP1/TPI1/PGK1/SLC2A1/CITED2
HALLMARK_KRAS_SIGNALING_DN,HALLMARK_KRAS_SIGNALING_DN,NVP-AEW541_S.R,77,0.37429467,1.445087645,0.018947368,0.045112782,0.023743569,1441,tags=23%, list=11%, signal=21%,SERPINB2/AKR1B10/IDUA/ALOX12B/SERPINA10/MAGIX/NR4A2/KRT5/BTG2/KRT15/KCNN1/MX1/ZC2HC1C/NPY4R/ENTPD7/PLAG1/STAG3/SIDT1
HALLMARK_TGF_BETA_SIGNALING,HALLMARK_TGF_BETA_SIGNALING,NVP-AEW541_S.R,52,-0.435927023,-1.536791396,0.029644269,0.067373338,0.035459652,1994,tags=23%, list=16%, signal=20%,SERPINE1/SMAD1/FNTA/SMURF2/TGIF1/HDAC1/ID2/RAB31/NOG/ID3/PMEPA1
HALLMARK_E2F_TARGETS,HALLMARK_E2F_TARGETS,NVP-AEW541_S.R,196,0.292112418,1.310147238,0.03164557,0.068794717,0.036207746,4337,tags=43%, list=34%, signal=29%,CDKN2A/RBBP7/CDKN3/PRDX4/MYC/MTHFD2/DLGAP5/CKS2/DUT/PTTG1/DCTPP1/TIPIN/SMC3/TBRG4/ANP32E/KIF18B/MLH1/KIF22/BRMS1L/GINS3/DCLRE1B/CSE1L/SMC4/TOP2A/HNRNPD/SMC6/POLD2/XPO1/DIAPH3/RRM2/TRA2B/RAN/SPAG5/BUB1B/TFRC/CDC25B/MSH2/RFC1/EIF2S1/TMPO/STAG1/ASF1A/DEK/KIF4A/PA2G4/CHEK2/XRCC6/WDR90/SMC1A/HUS1/ORC2/DCK/RAD1/IPO7/NAP1L1/TP53/POLE4/NUDT21/RANBP1/NOP56/PSIP1/RNASEH2A/KPNA2/PPP1R8/PLK4/MCM2/PHF5A/SYNCRIP/RAD21/MAD2L1/SRSF2/SUV39H1/USP1/H2AFZ/CCNB2/LYAR/CDK1/HMMR/POLA2/HELLS/UBE2S/SRSF1/PLK1/PDS5B
HALLMARK_OXIDATIVE_PHOSPHORYLATION,HALLMARK_OXIDATIVE_PHOSPHORYLATION,NVP-AEW541_S.R,182,0.293310236,1.297871926,0.034557235,0.07199424,0.037891706,3436,tags=36%, list=27%, signal=27%,OAT/ACAT1/COX7A2L/SUCLG1/CYB5A/PDHA1/ISCA1/SURF1/MFN2/MPC1/LDHB/VDAC2/COX17/IDH1/COX7B/NQO2/SUPV3L1/LDHA/SDHA/MTX2/SLC25A12/MTRR/NDUFS8/HADHA/CYCS/SLC25A3/LRPPRC/PHB2/ABCB7/HADHB/TIMM50/NDUFA8/MRPL11/NDUFA1/UQCRFS1/NDUFA9/COX6A1/UQCRC2/GPI/OGDH/HCCS/MRPS12/ETFB/ATP6V0C/PRDX3/MDH2/SDHB/PDHX/MDH1/NDUFB1/FH/SDHD/COX6B1/COX6C/FXN/COX8A/IMMT/ACAA1/POLR2F/VDAC1/COX5B/ISCU/RHOT2/MRPS30/NDUFV1/NDUFAB1
HALLMARK_APOPTOSIS,HALLMARK_APOPTOSIS,NVP-AEW541_S.R,130,0.317908279,1.32939723,0.037815126,0.075630252,0.039805396,1742,tags=25%, list=14%, signal=21%,HMOX1/CASP4/ANXA1/ATF3/IL18/CASP1/FDXR/CTH/SOD2/SAT1/BTG2/CASP9/VDAC2/GSR/IFNGR1/GPX3/F2R/H1F0/GCH1/IL1A/IRF1/BMP2/TSPO/DFFA/EBP/ERBB3/TOP2A/LGALS3/EREG/GNA15/DNAJC3/CTNNB1
HALLMARK_ANDROGEN_RESPONSE,HALLMARK_ANDROGEN_RESPONSE,NVP-AEW541_S.R,89,0.341990519,1.3498148,0.051020408,0.09811617,0.051640089,1929,tags=30%, list=15%, signal=26%,MAP7/HMGCS1/SMS/ACSL3/ADRM1/SCD/SAT1/CCND3/SORD/ZMIZ1/B2M/GSR/NDRG1/H1F0/RPS6KA3/MAK/NGLY1/DHCR24/SEC24D/PIAS1/ABCC4/SGK1/GPD1L/RRP12/HERC3/ARID5B/DNAJB9
HALLMARK_GLYCOLYSIS,HALLMARK_GLYCOLYSIS,NVP-AEW541_S.R,171,0.289339219,1.267337189,0.05399568,0.099992001,0.052627369,2394,tags=28%, list=19%, signal=23%,STC2/DDIT4/LHPP/IDUA/TXN/EGLN3/CTH/ELF3/CYB5A/PC/GCLC/VEGFA/CENPA/ABCB6/PHKA2/AK3/GALK2/ENO1/PDK3/IDH1/P4HA1/SLC37A4/PPIA/ME2/SLC16A3/CHPF/LDHA/SAP30/RARS/ALDH7A1/AKR1A1/FBP2/ALDOA/SDC1/FAM162A/B4GALT7/GLCE/TPI1/PGK1/ARPP19/CITED2/ME1/NDUFV3/GMPPA/POLR3K/B4GALT4/UGP2/MED24
HALLMARK_ANGIOGENESIS,HALLMARK_ANGIOGENESIS,NVP-AEW541_S.R,23,-0.49129117,-1.462636718,0.066666667,0.119047619,0.062656642,1253,tags=48%, list=10%, signal=43%,COL3A1/NRP1/S100A4/JAG1/FGFR1/APP/VCAN/ITGAV/FSTL1/COL5A2
HALLMARK_KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,NVP-AEW541_S.R,111,0.316259727,1.282206011,0.084710744,0.146053007,0.076870003,1250,tags=20%, list=10%, signal=18%,SPP1/CCL20/LCP1/HKDC1/KLF4/SEMA3B/MAP7/ADAM8/GADD45G/PLAU/TSPAN1/GALNT3/KCNN4/SDCCAG8/PPP1R15A/ITGBL1/VWA5A/TRIB2/ITGB2/JUP/BMP2/PLEK2
HALLMARK_UV_RESPONSE_DN,HALLMARK_UV_RESPONSE_DN,NVP-AEW541_S.R,121,-0.302898393,-1.240666025,0.103773585,0.172955975,0.09102946,1980,tags=23%, list=16%, signal=20%,SFMBT1/SERPINE1/MAGI2/ADD3/MTA1/RASA2/PEX14/FZD2/CAP2/PTPN21/SYNE1/DLC1/COL3A1/HAS2/NRP1/NEK7/SDC2/FYN/PIAS3/MET/GJA1/TGFBR3/ATP2B4/PTPRM/PPARG/COL5A2/EFEMP1
HALLMARK_COMPLEMENT,HALLMARK_COMPLEMENT,NVP-AEW541_S.R,137,0.288909757,1.212297745,0.114224138,0.184232481,0.096964463,1793,tags=18%, list=14%, signal=15%,KYNU/F3/C1R/CXCL1/SERPINB2/PCSK9/RCE1/CASP4/C1S/CASP1/CTSL/CASP9/PHEX/MMP14/GPD2/IRF1/RHOG/SRC/MSRB1/TNFAIP3/LGALS3/PLSCR1/CDA/DUSP5
HALLMARK_COAGULATION,HALLMARK_COAGULATION,NVP-AEW541_S.R,82,-0.324503433,-1.248855095,0.131021195,0.204720617,0.107747693,646,tags=16%, list=5%, signal=15%,FYN/GSN/F10/ITGA2/TMPRSS6/CFI/C3/HTRA1/CRIP2/FN1/MMP9/TIMP3
HALLMARK_CHOLESTEROL_HOMEOSTASIS,HALLMARK_CHOLESTEROL_HOMEOSTASIS,NVP-AEW541_S.R,69,0.31871586,1.197454221,0.16985138,0.256129849,0.134805184,1742,tags=26%, list=14%, signal=23%,ATF3/SEMA3B/CD9/HMGCS1/SCD/FABP5/FBXO6/PDK3/FASN/ACSS2/FDFT1/DHCR7/EBP/MVK/LGALS3/PNRC1/PLSCR1/CTNNB1
HALLMARK_HEDGEHOG_SIGNALING,HALLMARK_HEDGEHOG_SIGNALING,NVP-AEW541_S.R,22,-0.418632244,-1.232405752,0.174168297,0.256129849,0.134805184,1847,tags=32%, list=15%, signal=27%,UNC5C/NRP1/RASA1/CDK5R1/DPYSL2/NRP2
HALLMARK_G2M_CHECKPOINT,HALLMARK_G2M_CHECKPOINT,NVP-AEW541_S.R,189,0.250314657,1.115599788,0.196544276,0.280777538,0.147777651,4343,tags=40%, list=34%, signal=27%,SLC7A5/CDKN3/MYC/CDC7/CENPA/NUSAP1/CKS2/RBL1/EFNA5/PTTG1/ORC5/TTK/KIF22/KIF15/SAP30/MNAT1/SMC4/UCK2/ODC1/KIF20B/TOP2A/HNRNPD/XPO1/SLC7A1/CUL5/TRA2B/TPX2/SMC2/POLQ/PURA/DKC1/CDC25B/TROAP/TMPO/STAG1/MEIS2/EXO1/KIF4A/WRN/SMC1A/HUS1/HMGN2/FBXO5/KIF11/RBM14/FOXN3/STIL/KPNB1/HNRNPU/KPNA2/PLK4/EWSR1/MCM2/SRSF10/SYNCRIP/RAD21/MAD2L1/SRSF2/SUV39H1/H2AFZ/CCNB2/PRPF4B/SLC38A1/CDK1/HMMR/POLA2/SNRPD1/UBE2S/CCNT1/TOP1/SRSF1/AMD1/PLK1/DMD/PDS5B/NCL
HALLMARK_HEME_METABOLISM,HALLMARK_HEME_METABOLISM,NVP-AEW541_S.R,158,0.252676456,1.090934402,0.271578947,0.377192982,0.198522622,1859,tags=18%, list=15%, signal=16%,GCLM/TSPO2/EPB41/SLC7A11/UROS/BLVRA/RAP1GAP/ISCA1/PC/ABCG2/BTG2/GCLC/CCND3/ABCB6/SLC25A38/FBXO34/H1F0/OSBP2/BMP2K/HTATIP2/YPEL5/RIOK3/ALAS2/ANK1/CPOX/AQP3/KLF3/RHD/BLVRB
HALLMARK_BILE_ACID_METABOLISM,HALLMARK_BILE_ACID_METABOLISM,NVP-AEW541_S.R,70,0.255019164,0.961763106,0.515789474,0.679824561,0.357802401,1033,tags=16%, list=8%, signal=15%,GCLM/FDXR/ACSL1/ACSL5/RXRA/PECR/DIO1/PRDX5/SLC27A2/IDH1/ABCD1
HALLMARK_SPERMATOGENESIS,HALLMARK_SPERMATOGENESIS,NVP-AEW541_S.R,66,0.25974274,0.972846141,0.516666667,0.679824561,0.357802401,2762,tags=27%, list=22%, signal=21%,MAP7/CLGN/CDKN3/TULP2/TTK/ZC2HC1C/TSN/AGFG1/MLF1/SEPT4/RFC4/CSNK2A2/CLVS1/TOPBP1/GSG1/BRAF/PARP2/PSMG1
HALLMARK_ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,NVP-AEW541_S.R,94,0.242560896,0.954899294,0.551724138,0.702692901,0.369838369,1781,tags=23%, list=14%, signal=20%,CDKN2A/IL18/PTPN6/GCNT1/IL11/IL4R/CCND3/B2M/IL16/IFNGR1/F2R/NPM1/DARS/ITGB2/INHBB/RARS/TLR3/MTIF2/EREG/ACVR2A/IL15/MRPL3
HALLMARK_PANCREAS_BETA_CELLS,HALLMARK_PANCREAS_BETA_CELLS,NVP-AEW541_S.R,15,0.351368961,0.931599602,0.562240664,0.702692901,0.369838369,2863,tags=40%, list=23%, signal=31%,CHGA/SRPRB/VDR/ELP4/HNF1A/STXBP1
HALLMARK_ADIPOGENESIS,HALLMARK_ADIPOGENESIS,NVP-AEW541_S.R,173,-0.221286769,-0.950100464,0.576208178,0.702692901,0.369838369,1548,tags=27%, list=12%, signal=24%,SLC25A1/ACLY/APLP2/MAP4K3/CS/SLC27A1/COQ9/ESYT1/MCCC1/STAT5A/ECH1/BAZ2A/COQ5/NABP1/UCK1/ABCA1/DBT/PEX14/SAMM50/CRAT/DNAJC15/PHLDB1/ANGPTL4/ELMOD3/SSPN/RETSAT/AGPAT3/TST/CAT/FZD4/LIPE/CDKN2C/HIBCH/PLIN2/PEMT/ACAA2/MARC2/QDPR/LAMA4/NDUFS3/IDH3G/SLC25A10/C3/PPARG/DDT
HALLMARK_NOTCH_SIGNALING,HALLMARK_NOTCH_SIGNALING,NVP-AEW541_S.R,29,0.278581995,0.875099985,0.635814889,0.756922487,0.398380256,1237,tags=14%, list=10%, signal=12%,DTX4/DTX1/HES1/SAP30
HALLMARK_PEROXISOME,HALLMARK_PEROXISOME,NVP-AEW541_S.R,85,0.230294091,0.899548871,0.682377049,0.793461685,0.417611413,1598,tags=21%, list=13%, signal=19%,SOD2/RDH11/HRAS/MVP/ACSL1/ACSL5/STS/DIO1/ITGB1BP1/PRDX5/SLC27A2/IDH1/ABCD1/ECI2/TSPO/ESR2/DHCR24/TOP2A
HALLMARK_APICAL_SURFACE,HALLMARK_APICAL_SURFACE,NVP-AEW541_S.R,27,-0.261403836,-0.808205831,0.748502994,0.845204179,0.444844304,2037,tags=22%, list=16%, signal=19%,CD160/DCBLD2/SULF2/APP/HSPB1
