ID,Description,Cell,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalues,rank,leading_edge,core_enrichment,,
HALLMARK_E2F_TARGETS,HALLMARK_E2F_TARGETS,KKU-156,194,0.42080056,1.666724724,0.001233046,0.005268704,0.002994842,4199,tags=51%, list=33%, signal=34%,CDKN2A/HMGA1/RAD1/TIPIN/PTTG1/MYC/TBRG4/CSE1L/EIF2S1/CCNE1/LYAR/RFC3/IPO7/CHEK2/ANP32E/TP53/PA2G4/HMMR/HMGB3/WEE1/DCTPP1/AURKB/DCK/PRDX4/NCAPD2/POP7/BRCA2/CKS2/CDC25A/TRIP13/DDX39A/MTHFD2/CENPM/RANBP1/RACGAP1/POLE4/RAD50/CDC25B/RPA2/XRCC6/KIF4A/RBBP7/NUDT21/SYNCRIP/EXOSC8/DEK/GINS3/RNASEH2A/PDS5B/TOP2A/PRKDC/HNRNPD/SMC6/RAN/KIF22/TRA2B/TFRC/SMC3/DIAPH3/MCM4/MYBL2/MSH2/CDKN3/PCNA/PMS2/NOLC1/ILF3/MCM3/TUBB/LSM8/BRMS1L/POLD3/BUB1B/DLGAP5/ORC2/PAICS/AURKA/PLK1/MCM6/EZH2/RFC1/LBR/SMC1A/CCP110/SMC4/ASF1B/TUBG1/UBE2T/HUS1/GINS1/MELK/RAD21/SPAG5/AK2/PHF5A/MLH1/UNG/NME1
HALLMARK_MTORC1_SIGNALING,HALLMARK_MTORC1_SIGNALING,KKU-156,189,0.4662219,1.842748084,0.001236094,0.005268704,0.002994842,3806,tags=48%, list=30%, signal=34%,SLC7A5/HMGCS1/GOT1/EGLN3/ME1/BTG2/STC1/IFI30/ITGB2/HMGCR/USO1/CORO1A/DDIT4/SCD/ACSL3/RRP9/PSMD13/DHCR7/CTH/DHFR/LTA4H/TES/LDHA/PPP1R15A/SLC2A3/EBP/CD9/MTHFD2L/QDPR/CYP51A1/SQLE/HSP90B1/ATP2A2/ADIPOR2/CDC25A/DDX39A/ABCF2/STIP1/MTHFD2/COPS5/PSMD12/GTF2H1/SORD/PNP/NUFIP1/DAPP1/RAB1A/P4HA1/LDLR/RDH11/GLA/GMPS/EIF2S2/PITPNB/PGK1/GSR/SKAP2/HMBS/TPI1/BHLHE40/SHMT2/TFRC/NFIL3/PSMC6/PSMA4/UFM1/MCM4/TCEA1/HSPD1/CTSC/PSMB5/GCLC/ELOVL6/DHCR24/INSIG1/PSME3/SLC37A4/EDEM1/XBP1/PPA1/SLC1A5/GAPDH/ENO1/MAP2K3/ACACA/AURKA/PLK1/ALDOA/TMEM97/UCHL5/HSPE1
HALLMARK_MYC_TARGETS_V1,HALLMARK_MYC_TARGETS_V1,KKU-156,192,0.498435547,1.968853323,0.001242236,0.005268704,0.002994842,4305,tags=56%, list=34%, signal=38%,RRM1/MYC/CLNS1A/TUFM/RRP9/RPS3/EIF3D/PSMA6/EIF2S1/PSMA1/NPM1/PWP1/LDHA/NDUFAB1/PA2G4/PHB2/DDX21/PRPS2/PRDX4/SSBP1/RPL6/SNRPA1/HNRNPA1/SMARCC1/HDAC2/CUL1/DHX15/RUVBL2/EIF4G2/CSTF2/RANBP1/AP3S1/COPS5/RFC4/SLC25A3/GLO1/TCP1/CCT4/XRCC6/APEX1/SNRPG/FBL/SYNCRIP/CDC45/CCT3/PSMA2/DEK/G3BP1/RPL14/GOT2/PSMB3/COX5A/EIF2S2/PGK1/HNRNPD/RAN/HNRNPA2B1/SSB/SNRPB2/TRA2B/EEF1B2/PSMC6/SERBP1/PSMA4/MCM4/LSM7/CCT2/PCNA/RPS10/EIF1AX/EIF4A1/GNL3/HSPD1/EXOSC7/HNRNPC/CNBP/SNRPD1/NOLC1/PHB/U2AF1/CYC1/SRSF7/RPS6/CBX3/ACP1/RPLP0/ORC2/HNRNPR/PSMA7/SNRPD2/CCT7/RSL1D1/MCM6/EIF3B/MRPL9/VBP1/HSPE1/RPL34/HSP90AB1/VDAC1/PSMB2/PTGES3/HPRT1/TFDP1/NME1/SRSF3/CCT5/CAD
HALLMARK_P53_PATHWAY,HALLMARK_P53_PATHWAY,KKU-156,180,0.562637534,2.206830519,0.001253133,0.005268704,0.002994842,2407,tags=44%, list=19%, signal=36%,IL1A/KRT17/TP63/CASP1/CDKN2B/CDKN2A/RRAD/SFN/FOS/UPP1/SERPINB5/BAK1/BTG2/ATF3/HBEGF/STOM/JAG2/ITGB4/IFI30/SAT1/RRP8/SLC3A2/CGRRF1/DDIT4/PDGFA/TM7SF3/RHBDF2/VDR/SLC19A2/KLF4/GM2A/HRAS/NOL8/PROCR/MXD1/EPS8L2/PERP/PITPNC1/PPP1R15A/F2R/EI24/MKNK2/VWA5A/TP53/TGFA/BMP2/HSPA4L/FUCA1/CDH13/DGKA/MAPKAPK3/RCHY1/GPX2/TPRKB/CD81/PRKAB1/SDC1/VAMP8/ISCU/DDB2/RB1/NOTCH1/LIF/DEF6/PIDD1/EPHA2/FOXO3/CD82/NUDT15/ANKRA2/TRAFD1/CEBPA/TRAF4/BLCAP/ADA/RPS12/ERCC5/SP1/RPL36
HALLMARK_TNFA_SIGNALING_VIA_NFKB,HALLMARK_TNFA_SIGNALING_VIA_NFKB,KKU-156,167,0.532038358,2.075873111,0.001272265,0.005268704,0.002994842,2420,tags=41%, list=19%, signal=34%,IL1A/IL1B/SERPINB2/INHBA/SGK1/PTGER4/KYNU/FOS/DUSP4/VEGFA/TNFAIP2/FOSB/CCL20/BTG2/ATF3/CXCL2/DUSP5/HBEGF/AREG/PLAU/BIRC3/SAT1/F2RL1/TNFAIP3/JUNB/NR4A1/MYC/KLF4/GCH1/ZFP36/TNIP1/MXD1/DUSP1/F3/IRF1/PPP1R15A/IFIH1/ETS2/SOCS3/EGR1/SOD2/PANX1/SLC2A3/NFKBIA/FUT4/BMP2/MCL1/PTGS2/CXCL1/IRS2/FOSL1/TNFAIP8/PHLDA2/IFIT2/ZC3H12A/IL18/TIPARP/LIF/NR4A2/EIF1/PNRC1/IL15RA/PHLDA1/FJX1/IER2/IL23A/B4GALT5/LDLR/SDC4
HALLMARK_ESTROGEN_RESPONSE_EARLY,HALLMARK_ESTROGEN_RESPONSE_EARLY,KKU-156,159,0.421227566,1.628374042,0.001287001,0.005268704,0.002994842,1928,tags=30%, list=15%, signal=25%,SLC7A5/AQP3/PTGES/SFN/FOS/ELF3/NRIP1/AREG/GJA1/RHOD/CLDN7/SEMA3B/P2RY2/RAB17/DHRS3/FKBP4/KAZN/MYC/KRT19/SLC19A2/KLF4/KRT13/NADSYN1/RPS6KA2/SCNN1A/MED24/TFAP2C/DHCR7/TIAM1/RBBP8/RAPGEFL1/FLNB/SLC22A5/MED13L/PPIF/TBC1D30/SCARB1/THSD4/FOXC1/LAD1/TIPARP/ASB13/SLC27A2/ZNF185/ABLIM1/FDFT1/CHPT1
HALLMARK_ESTROGEN_RESPONSE_LATE,HALLMARK_ESTROGEN_RESPONSE_LATE,KKU-156,149,0.442102732,1.696901102,0.001303781,0.005268704,0.002994842,1928,tags=31%, list=15%, signal=26%,SLC7A5/PTGES/SGK1/SFN/CAV1/FOS/AGR2/PTPN6/ASS1/NRIP1/TRIM29/AREG/SEMA3B/FGFR3/PKP3/FKBP4/GINS2/MAPK13/KRT19/KLF4/KRT13/RPS6KA2/SCNN1A/TFAP2C/DHCR7/ZFP36/PERP/ST6GALNAC2/TIAM1/RBBP8/LAMC2/EMP2/RAPGEFL1/FLNB/CD9/SLC22A5/HSPA4L/GALE/PPIF/SCARB1/FOXC1/GJB3/SLC27A2/FDFT1/SORD/CHPT1
HALLMARK_APOPTOSIS,HALLMARK_APOPTOSIS,KKU-156,129,0.459544937,1.737645574,0.001310616,0.005268704,0.002994842,1625,tags=22%, list=13%, signal=19%,IL1A/IL1B/CASP1/CAV1/GNA15/EREG/CASP4/BTG2/ATF3/BIRC3/SAT1/IFITM3/ANXA1/GCH1/CTH/PLAT/IRF1/F2R/EMP1/SOD2/EBP/WEE1/BMP2/MCL1/BCL10/CLU/IL18/BIK
HALLMARK_INTERFERON_GAMMA_RESPONSE,HALLMARK_INTERFERON_GAMMA_RESPONSE,KKU-156,142,0.493309484,1.882796544,0.001310616,0.005268704,0.002994842,3477,tags=48%, list=28%, signal=35%,CASP1/UPP1/PTPN6/TNFAIP2/CD74/KLRK1/CASP4/MT2A/IFI30/TNFAIP3/IFITM3/PSME1/SLC25A28/PLA2G4A/GCH1/SRI/EIF4E3/IFIT3/IRF1/FCGR1A/IFIH1/SOCS3/SOD2/VAMP5/NFKBIA/PSME2/IL4R/IFNAR2/TRIM21/APOL6/PTGS2/SP110/MVP/IL7/MX1/IFIT2/PARP12/VAMP8/MTHFD2/NUP93/AUTS2/PNP/ADAR/PML/SAMHD1/RNF31/IL15RA/TRAFD1/PSMA2/HERC6/IRF7/FAS/B2M/ST3GAL5/PARP14/CD274/IRF2/PSMB10/DDX60/ITGB7/OAS3/ISOC1/OGFR/MYD88/PNPT1/BTG1/RIPK1/PTPN1
HALLMARK_UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,KKU-156,122,0.487854933,1.836147749,0.001328021,0.005268704,0.002994842,1954,tags=29%, list=16%, signal=24%,AQP3/CDKN2B/RRAD/MAOA/FOS/BAK1/FOSB/CREG1/BTG2/ATF3/CXCL2/MMP14/FKBP4/JUNB/NR4A1/GCH1/MARK2/EPCAM/CCNE1/IRF1/SOD2/NFKBIA/CHRNA5/PARP2/BMP2/DDX21/AMD1/ALAS1/PPIF/GRPEL1/STIP1/POLG2/BSG/RFC4/CLTB
HALLMARK_KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,KKU-156,111,0.483555988,1.794314278,0.001340483,0.005268704,0.002994842,2168,tags=40%, list=17%, signal=33%,IL1B/LCP1/INHBA/ADAM8/AKAP12/EREG/PLEK2/DUSP6/CCL20/ALDH1A3/HBEGF/PLAU/BIRC3/IGFBP3/SEMA3B/MPZL2/GADD45G/ITGB2/F2RL1/TNFAIP3/ANO1/KLF4/AMMECR1/SPP1/PLAT/ATG10/PPP1R15A/EMP1/VWA5A/CTSS/BMP2/PTGS2/FUCA1/GALNT3/ETV1/ZNF639/ITGA2/LIF/RABGAP1L/PRKG2/CCSER2/MAP7/ETV5/CDADC1
HALLMARK_INFLAMMATORY_RESPONSE,HALLMARK_INFLAMMATORY_RESPONSE,KKU-156,105,0.553571785,2.034446584,0.001358696,0.005268704,0.002994842,1615,tags=33%, list=13%, signal=29%,IL1A/IL1B/INHBA/LPAR1/CCR7/PTGER4/GNA15/EREG/CXCL8/CCL20/RNF144B/BTG2/HBEGF/PCDH7/P2RY2/MMP14/FZD5/MYC/SLC7A1/GCH1/SRI/MXD1/MET/F3/KCNMB2/IRF1/ADRM1/CD55/OSMR/NFKBIA/IL4R/TNFSF15/HAS2/ATP2A2/IL18
HALLMARK_ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,KKU-156,90,0.464135098,1.66838549,0.001369863,0.005268704,0.002994842,2683,tags=36%, list=21%, signal=28%,IL1B/INHBA/CDKN2A/PTPN6/EREG/CD74/ITGB2/EIF3D/CD47/RPL39/NPM1/MTIF2/F2R/IL4R/IFNAR2/CTSS/BCL10/IL16/IL7/MAP3K7/CSK/IL18/MRPL3/IL11/LIF/DYRK3/UBE2D1/IRF7/FAS/EGFR/B2M/HDAC9
HALLMARK_G2M_CHECKPOINT,HALLMARK_G2M_CHECKPOINT,KKU-156,185,0.390584591,1.539724157,0.002493766,0.008491848,0.004826945,4245,tags=45%, list=34%, signal=30%,SLC7A5/MT2A/HMGA1/DMD/PTTG1/GINS2/MYC/SLC7A1/NUP98/HMMR/HMGB3/PRMT5/TTK/AURKB/AMD1/SQLE/SMARCC1/CUL5/RPS6KA5/BRCA2/CKS2/CUL1/CDC25A/DDX39A/RBL1/RACGAP1/TRAIP/CDC25B/RPA2/PML/NDC80/KIF4A/SYNCRIP/CDC45/E2F2/LIG3/G3BP1/TROAP/WRN/PDS5B/TOP2A/HNRNPD/NUMA1/KIF22/UBE2C/TRA2B/KIF20B/TOP1/CDC7/MYBL2/CDKN3/FOXN3/CASP8AP2/NCL/SNRPD1/NOLC1/NUSAP1/ILF3/TPX2/MCM3/CENPA/CUL4A/POLQ/EFNA5/AURKA/PLK1/NUP50/ARID4A/MCM6/EZH2/LBR/SMC1A/UCK2/SMC4/HUS1/HIF1A/PRC1/RAD21/BUB1/CDC27/TFDP1/PURA/CDK1
HALLMARK_COMPLEMENT,HALLMARK_COMPLEMENT,KKU-156,137,0.412512471,1.567140094,0.002621232,0.008491848,0.004826945,1807,tags=22%, list=14%, signal=19%,SERPINB2/CASP1/KYNU/DUSP6/ME1/CASP4/DUSP5/MMP14/PREP/TNFAIP3/PLA2G4A/APOBEC3F/LTA4H/PLAT/F3/IRF1/ATOX1/CDA/CD55/CTSS/CXCL1/LIPA/CDH13/DGKH/GCA/PDGFB/CLU/CTSL/RCE1/RHOG
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,KKU-156,105,0.431236493,1.584848859,0.002717391,0.008491848,0.004826945,3523,tags=35%, list=28%, signal=26%,SLC7A5/DDX10/IGFBP1/VEGFA/ATF3/SDAD1/DDIT4/RRP9/EIF2S1/NPM1/DNAJB9/DNAJA4/RPS14/PAIP1/HSP90B1/POP4/EIF4A2/MTHFD2/ZBTB17/ALDH18A1/EEF2/HERPUD1/DCP1A/ATF4/CEBPG/NABP1/KHSRP/NFYB/EIF4A1/PARN/NOLC1/EDEM1/XBP1/PREB/NOP14/YIF1A/LSM1
HALLMARK_TGF_BETA_SIGNALING,HALLMARK_TGF_BETA_SIGNALING,KKU-156,52,-0.463061859,-1.702520433,0.00295858,0.008701706,0.004946233,1154,tags=19%, list=9%, signal=18%,SKIL/SMAD7/NOG/BMPR2/SMAD6/RAB31/KLF10/ID2/ID3/PMEPA1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,KKU-156,142,-0.42622023,-1.861010343,0.0041841,0.01083815,0.006160633,1092,tags=25%, list=9%, signal=23%,MATN3/CAP2/IGFBP2/EDIL3/PLOD2/TNC/PTX3/COL5A2/COL12A1/MYL9/ITGB5/RHOB/ITGA5/CTHRC1/SNTB1/PMP22/TPM2/MATN2/NNMT/VEGFC/FSTL1/PLOD1/ITGAV/FN1/GPC1/LOX/IGFBP4/LGALS1/COL6A2/TPM1/ID2/FSTL3/FERMT2/PMEPA1/VIM/BASP1
HALLMARK_INTERFERON_ALPHA_RESPONSE,HALLMARK_INTERFERON_ALPHA_RESPONSE,KKU-156,74,0.480611279,1.673773672,0.004261364,0.01083815,0.006160633,2438,tags=39%, list=19%, signal=32%,CASP1/CD74/SAMD9/IFI30/IFITM3/PSME1/SLC25A28/CD47/PROCR/IFIT3/IRF1/IFIH1/NUB1/PSME2/IL4R/TRIM21/SP110/IL7/MX1/IFIT2/PARP12/NCOA7/ADAR/UBA7/RNF31/TRAFD1/HERC6/ELF1/IRF7
HALLMARK_MYC_TARGETS_V2,HALLMARK_MYC_TARGETS_V2,KKU-156,57,0.504324106,1.679805783,0.00433526,0.01083815,0.006160633,3806,tags=56%, list=30%, signal=39%,PRMT3/MYC/TBRG4/RRP9/NPM1/LAS1L/PA2G4/DCTPP1/TCOF1/PUS1/WDR74/NOP2/NOC4L/FARSA/PPAN/WDR43/MPHOSPH10/SORD/BYSL/RRP12/MCM4/PES1/GNL3/HSPD1/NOLC1/PHB/IMP4/CBX3/RCL1/PLK1/TMEM97/HSPE1
HALLMARK_IL2_STAT5_SIGNALING,HALLMARK_IL2_STAT5_SIGNALING,KKU-156,132,0.398574814,1.511378464,0.006518905,0.015521202,0.008822578,2707,tags=31%, list=22%, signal=25%,IRF6/SCN9A/NFKBIZ/PDCD2L/NT5E/DHRS3/IFITM3/MYC/SPP1/MXD1/CCNE1/ITGA6/AHCY/TIAM1/EMP1/MAP6/ALCAM/SLC2A3/CKAP4/IL4R/PRKCH/BMP2/SMPDL3A/SWAP70/PUS1/NOP2/CD81/HUWE1/LIF/RNH1/RABGAP1L/PNP/PHLDA1/IKZF2/P4HA1/SNX14/SPRED2/TTC39B/AHNAK/BHLHE40/NFIL3
HALLMARK_ANDROGEN_RESPONSE,HALLMARK_ANDROGEN_RESPONSE,KKU-156,88,0.407032337,1.459821858,0.012311902,0.02787068,0.015842281,3333,tags=40%, list=27%, signal=29%,SGK1/HMGCS1/AKAP12/ALDH1A3/HMGCR/SAT1/PTK2B/SCD/KRT19/ACSL3/UBE2J1/MERTK/HERC3/ADRM1/DNAJB9/SMS/PA2G4/STK39/TNFAIP8/ABCC4/CDC14B/SORD/XRCC6/MAP7/ZMIZ1/GSR/B2M/RRP12/SLC38A2/SEC24D/CDK6/RPS6KA3/DHCR24/INSIG1/HOMER2
HALLMARK_CHOLESTEROL_HOMEOSTASIS,HALLMARK_CHOLESTEROL_HOMEOSTASIS,KKU-156,68,0.441705641,1.512820509,0.012820513,0.02787068,0.015842281,2971,tags=41%, list=24%, signal=32%,ANTXR2/HMGCS1/ATF3/SEMA3B/HMGCR/MVD/STX5/SCD/DHCR7/MVK/ALCAM/EBP/CD9/MAL2/CYP51A1/SQLE/CLU/SREBF2/FDFT1/PNRC1/ERRFI1/ACSS2/LDLR/FABP5/NFIL3/FASN/ACAT2/PDK3
HALLMARK_MYOGENESIS,HALLMARK_MYOGENESIS,KKU-156,121,-0.296858011,-1.243062245,0.060483871,0.126008065,0.071625637,1355,tags=26%, list=11%, signal=23%,MYL6B/DTNA/SPARC/MYO1C/SH3BGR/SORBS3/ADCY9/SVIL/AEBP1/CFD/CRAT/GSN/DMPK/NQO1/ATP2A1/PPP1R3C/SPHK1/SIRT2/MAPK12/ITGB5/ATP6AP1/GABARAPL2/TSC2/TPM2/FXYD1/PDLIM7/FHL1/PGAM2/BIN1/COL6A2/CNN3
HALLMARK_GLYCOLYSIS,HALLMARK_GLYCOLYSIS,KKU-156,170,0.322680409,1.260639549,0.072151899,0.144303797,0.082025316,1638,tags=19%, list=13%, signal=17%,COL5A1/PKP2/GOT1/EGLN3/HOMER1/VEGFA/ELF3/GPR87/ME1/B3GNT3/STC1/IGFBP3/TALDO1/NT5E/FKBP4/DDIT4/LHPP/GNPDA1/NANP/CLDN3/MED24/MERTK/CTH/MET/LDHA/HMMR/TGFA/IRS2/GALE/PGM2/CYB5A/BIK/SDC1
HALLMARK_HYPOXIA,HALLMARK_HYPOXIA,KKU-156,156,0.324098529,1.251804773,0.082580645,0.158808933,0.090270341,2834,tags=28%, list=23%, signal=22%,COL5A1/AKAP12/CAV1/FOS/IGFBP1/VEGFA/HS3ST1/ATF3/CCNG2/STC1/IGFBP3/MT2A/TNFAIP3/DDIT4/PRDX5/CSRP2/ZFP36/TES/DUSP1/F3/LDHA/PPP1R15A/SLC2A3/AMPD3/IRS2/RBPJ/PDGFB/PGM2/SCARB1/TIPARP/PNRC1/FOXO3/GRHPR/ERRFI1/P4HA1/ADM/SDC4/PGK1/EGFR/TPI1/BHLHE40/NFIL3/MYH9/BCAN
HALLMARK_IL6_JAK_STAT3_SIGNALING,HALLMARK_IL6_JAK_STAT3_SIGNALING,KKU-156,50,0.415071112,1.326975182,0.091729323,0.169869117,0.096557182,2627,tags=32%, list=21%, signal=25%,IL1B/LTBR/BAK1/INHBE/IRF1/OSMR/SOCS3/CD9/IL4R/CXCL1/IL7/IL15RA/PTPN11/HAX1/FAS/STAM2
HALLMARK_APICAL_SURFACE,HALLMARK_APICAL_SURFACE,KKU-156,27,-0.448273806,-1.388894465,0.097560976,0.174216028,0.099028058,2261,tags=30%, list=18%, signal=24%,SULF2/NCOA6/GSTM3/SRPX/CD160/AFAP1L2/SLC34A3/HSPB1
HALLMARK_WNT_BETA_CATENIN_SIGNALING,HALLMARK_WNT_BETA_CATENIN_SIGNALING,KKU-156,28,0.469379568,1.328597215,0.106687898,0.18126177,0.103033006,2026,tags=36%, list=16%, signal=30%,JAG2/SKP2/MYC/TP53/RBPJ/DKK1/HDAC2/CUL1/NOTCH1/CSNK1E
HALLMARK_KRAS_SIGNALING_DN,HALLMARK_KRAS_SIGNALING_DN,KKU-156,76,0.361071048,1.260750657,0.108757062,0.18126177,0.103033006,627,tags=12%, list=5%, signal=11%,KRT5/SERPINB2/SERPINA10/SGK1/BTG2/FGFR3/WNT16/SLC6A14/KRT13
HALLMARK_COAGULATION,HALLMARK_COAGULATION,KKU-156,82,0.34967848,1.238248074,0.144244105,0.232651783,0.132244171,2179,tags=24%, list=17%, signal=20%,SERPINB2/THBD/DUSP6/GDA/PLAU/MMP14/PREP/ANXA1/LTA4H/PLAT/F3/CD9/PDGFB/CLU/ITGA2/ISCU/RAPGEF3/GNB2/CPB2/LAMP2
HALLMARK_DNA_REPAIR,HALLMARK_DNA_REPAIR,KKU-156,142,0.307307525,1.172889565,0.157273919,0.245740498,0.139684073,4392,tags=43%, list=35%, signal=28%,POLR1D/CDA/RFC3/ADRM1/STX3/TP53/GTF2A2/GTF2H3/TSG101/NUDT9/TAF10/SAC3D1/POLB/DDB2/POLE4/ELL/GTF2H1/RFC4/PNP/RPA2/POLR2G/NUDT21/SMAD5/GUK1/POLD4/DCTN4/SRSF6/ADA/ERCC5/SUPT5H/DDB1/MPG/DGUOK/POLR3C/PCNA/POLA1/RALA/RBX1/POLR2E/POLD3/PRIM1/BCAP31/CSTF3/FEN1/APRT/TAF12/ERCC2/RNMT/AAAS/POLR3GL/GMPR2/POLR2F/HPRT1/SF3A3/SUPT4H1/NME1/RAE1/COX17/BRF2/TMED2/DAD1
HALLMARK_ANGIOGENESIS,HALLMARK_ANGIOGENESIS,KKU-156,23,0.458640595,1.252285304,0.1696,0.256969697,0.146066986,780,tags=26%, list=6%, signal=25%,THBD/VEGFA/STC1/JAG2/PDGFA/SPP1
HALLMARK_FATTY_ACID_METABOLISM,HALLMARK_FATTY_ACID_METABOLISM,KKU-156,127,0.297919124,1.126490878,0.217847769,0.320364366,0.18210185,2096,tags=23%, list=17%, signal=19%,ALDH3A1/HMGCS1/MAOA/CCDC58/ACSS1/BLVRA/ME1/SDHA/REEP6/PSME1/BPHL/GLUL/LDHA/SMS/SLC22A5/HSPH1/PCBD1/ADIPOR2/IDH3B/SUCLA2/MDH2/CPOX/MDH1/PDHA1/HSD17B10/SUCLG1/AUH/APEX1/GRHPR
HALLMARK_APICAL_JUNCTION,HALLMARK_APICAL_JUNCTION,KKU-156,135,0.293717463,1.114353342,0.235984355,0.337120507,0.191626393,719,tags=13%, list=6%, signal=12%,COL17A1/CDH3/RAC2/IRS1/FSCN1/LIMA1/CLDN7/PCDH1/ITGB4/MPZL2/MVD/CDK8/SYK/MAPK13/DSC3/HRAS/GRB7
HALLMARK_OXIDATIVE_PHOSPHORYLATION,HALLMARK_OXIDATIVE_PHOSPHORYLATION,KKU-156,182,0.277003441,1.087382436,0.260651629,0.362016151,0.205777602,2527,tags=30%, list=20%, signal=24%,NDUFS6/OAT/SDHA/ACAT1/MRPS30/ABCB7/MPC1/NDUFA8/MTRF1/LDHA/MTX2/NDUFAB1/BCKDHA/NDUFB8/LRPPRC/PHB2/NDUFA5/NDUFS7/MTRR/MFN2/ALAS1/COX7A2L/NDUFS3/CYB5A/IDH3B/UQCRC1/SLC25A20/SUCLA2/ATP6V0E1/GRPEL1/ISCU/COX7A2/NDUFA9/COX15/MDH2/NDUFB5/MDH1/PDHA1/IDH3A/HSD17B10/SLC25A3/SUCLG1/NDUFA6/SLC25A5/SLC25A12/NDUFC2/CYCS/ISCA1/OPA1/DLAT/PDHX/GOT2/COX5A/COX4I1
HALLMARK_HEME_METABOLISM,HALLMARK_HEME_METABOLISM,KKU-156,155,0.279818092,1.079680855,0.300907912,0.406632313,0.231138368,3209,tags=29%, list=26%, signal=22%,AQP3/SLC6A9/KDM7A/BLVRA/BTG2/TSPO2/ALAS2/ABCG2/FBXO34/MOCOS/SPTB/RIOK3/BMP2K/FBXO7/KLF3/XK/ANK1/HTATIP2/BSG/CPOX/FOXO3/TMEM9B/E2F2/LAMP2/NUDT4/ISCA1/SLC25A38/TMCC2/PC/GMPS/SLC6A8/HMBS/TFRC/CAT/TOP1/RAD23A/UROS/TCEA1/ATG4A/CCDC28A/MKRN1/ENDOD1/GLRX5/GCLC/XPO7
HALLMARK_MITOTIC_SPINDLE,HALLMARK_MITOTIC_SPINDLE,KKU-156,194,0.261335729,1.035109651,0.384710234,0.501672241,0.285161063,3844,tags=35%, list=31%, signal=25%,FSCN1/STK38L/NET1/RICTOR/CEP57/MID1IP1/TIAM1/LRPPRC/FLNB/CLIP1/DLG1/EZR/TTK/KATNB1/CTTN/CKAP5/BRCA2/WASF1/SAC3D1/RACGAP1/RAPGEF5/UXT/NDC80/KIF4A/ANLN/CDC42/RHOF/ARHGAP5/TOP2A/NUMA1/ARFGEF1/KIF22/TUBGCP3/KIF20B/DST/SMC3/MYH9/FGD6/ARHGEF7/KIF3B/ARFIP2/CSNK1D/WASL/SUN2/ARHGEF3/CEP72/NF1/NUSAP1/TPX2/LATS1/ECT2/WASF2/ALMS1/OPHN1/DLGAP5/AURKA/PLK1/CENPJ/RALBP1/MAP1S/RFC1/SMC1A/CCDC88A/STAU1/SMC4/KNTC1/CEP192/NIN
HALLMARK_PROTEIN_SECRETION,HALLMARK_PROTEIN_SECRETION,KKU-156,91,0.289268034,1.044607233,0.391304348,0.501672241,0.285161063,5436,tags=52%, list=43%, signal=29%,USO1/STX7/CAV2/ANP32E/TSG101/OCRL/AP3S1/RAB5A/RAB9A/AP2B1/LAMP2/VPS45/GLA/COPB1/CLN5/EGFR/ARFGEF1/DST/COPE/RAB22A/VAMP4/SEC24D/CTSC/RPS6KA3/ARFGAP3/RAB14/COG2/VPS4B/SCAMP1/TMED2/ARFGEF2/DNM1L/AP3B1/VAMP3/STAM/TMED10/M6PR/STX12/AP1G1/COPB2/STX16/ARCN1/BET1/LMAN1/ADAM10/GOLGA4/TPD52
HALLMARK_XENOBIOTIC_METABOLISM,HALLMARK_XENOBIOTIC_METABOLISM,KKU-156,134,0.269006523,1.020901303,0.419480519,0.521281683,0.296307483,2746,tags=26%, list=22%, signal=21%,ALDH3A1/PTGES/KYNU/MAOA/UPP1/IGFBP1/COMT/MT2A/XDH/BPHL/GCH1/LCAT/MAN1A1/CDA/AHCY/DHRS7/ETS2/GART/ALAS1/ATP2A2/ABHD6/CYB5A/SLC46A3/EPHA2/IGF1/ALDH2/ACP2/PC/GSR/FAS/PGRMC1/AOX1/DHPS/SHMT2/CAT
HALLMARK_UV_RESPONSE_DN,HALLMARK_UV_RESPONSE_DN,KKU-156,120,-0.240744964,-1.009087539,0.42745098,0.521281683,0.296307483,1817,tags=20%, list=14%, signal=17%,ADORA2B/MTA1/RASA2/VLDLR/SFMBT1/CDC42BPA/AKT3/MGLL/LTBP1/ACVR2A/ATP2B4/DLC1/CAP2/PPARG/SMAD7/PRKAR2B/COL5A2/PMP22/PTPRM/VAV2/PRKCA/MAP1B/TFPI/EFEMP1
HALLMARK_PI3K_AKT_MTOR_SIGNALING,HALLMARK_PI3K_AKT_MTOR_SIGNALING,KKU-156,85,0.283089959,1.012660279,0.444291609,0.528918583,0.300648457,3677,tags=29%, list=29%, signal=21%,SFN/HRAS/CAB39/TIAM1/MKNK2/MAP3K7/HSP90B1/DAPP1/CFL1/IRAK4/PTPN11/THEM4/EGFR/ARPC3/PRKAG1/PPP1CA/UBE2N/RPS6KA3/MYD88/RIPK1/MAP2K3/PTEN/ACACA/PIN1/PLCB1
