Batch,cellline,agent,type,Subtype1,Subtype2,GR50,GR_AOC,IC50,AUC
B25,KKU156,Vismodegib,Targeted drug,Hedgehog signaling,Hedgehog signaling,1.906000227,0.091124047,2.022714798,0.979320422
B25,KKU213,Vismodegib,Targeted drug,Hedgehog signaling,Hedgehog signaling,10,0.020940366,10,0.97088834
B25,KKU214,Vismodegib,Targeted drug,Hedgehog signaling,Hedgehog signaling,10,-0.060915597,10,1.091834436
B25,KKKD068,Vismodegib,Targeted drug,Hedgehog signaling,Hedgehog signaling,10,-0.040988779,10,1.028727579
B25,KKKD131,Vismodegib,Targeted drug,Hedgehog signaling,Hedgehog signaling,10,-0.010145617,10,1.010961063
B25,KKKD138,Vismodegib,Targeted drug,Hedgehog signaling,Hedgehog signaling,10,-0.027450868,10,1.027914316
B25,RBE,Vismodegib,Targeted drug,Hedgehog signaling,Hedgehog signaling,10,0.053581847,10,0.937437968
B25,SSP25,Vismodegib,Targeted drug,Hedgehog signaling,Hedgehog signaling,10,0.012188671,10,0.98759121
B25,TFK1,Vismodegib,Targeted drug,Hedgehog signaling,Hedgehog signaling,10,0.272563465,10,0.779340432
B25,YSCCC,Vismodegib,Targeted drug,Hedgehog signaling,Hedgehog signaling,10,0.189154574,10,0.864137506
Bmix,HuCCA1,Vorinostat,Targeted drug,Epigenetic,Epigenetic_HDAC,1.847959976,0.295075528,2.449490261,0.816179663
Bmix,HuCCT1,Vorinostat,Targeted drug,Epigenetic,Epigenetic_HDAC,1.648077229,0.224894365,1.614786249,0.824574543
Bmix,HUH28,Vorinostat,Targeted drug,Epigenetic,Epigenetic_HDAC,2.069699379,0.04092915,4.565014385,0.968373215
Bmix,KKU055,Vorinostat,Targeted drug,Epigenetic,Epigenetic_HDAC,1.715826884,0.308262779,1.499289107,0.737793782
Bmix,KKU100,Vorinostat,Targeted drug,Epigenetic,Epigenetic_HDAC,1.181743016,0.374094838,1.251797588,0.69533387
Bmix,KKU156,Vorinostat,Targeted drug,Epigenetic,Epigenetic_HDAC,1.291599526,0.338147156,0.982041359,0.727021528
Bmix,KKU213,Vorinostat,Targeted drug,Epigenetic,Epigenetic_HDAC,1.104263374,0.397137969,0.872822838,0.719112939
Bmix,KKU214,Vorinostat,Targeted drug,Epigenetic,Epigenetic_HDAC,1.469599059,0.385623628,1.426396252,0.702580667
Bmix,KKKD068,Vorinostat,Targeted drug,Epigenetic,Epigenetic_HDAC,1.676740142,0.255514844,1.982047009,0.861665636
Bmix,KKKD131,Vorinostat,Targeted drug,Epigenetic,Epigenetic_HDAC,1.652438857,0.296634031,1.873201294,0.749430998
Bmix,KKKD138,Vorinostat,Targeted drug,Epigenetic,Epigenetic_HDAC,1.602154368,0.173357658,1.945528542,0.93307159
Bmix,RBE,Vorinostat,Targeted drug,Epigenetic,Epigenetic_HDAC,1.280064918,0.31073253,1.236938244,0.748002845
Bmix,SSP25,Vorinostat,Targeted drug,Epigenetic,Epigenetic_HDAC,1.723687202,0.309298793,1.653161153,0.724505173
Bmix,TFK1,Vorinostat,Targeted drug,Epigenetic,Epigenetic_HDAC,1.686290861,0.296124502,1.569513901,0.72760925
Bmix,YSCCC,Vorinostat,Targeted drug,Epigenetic,Epigenetic_HDAC,0.78734924,0.381813101,0.954365228,0.692459514
